,firstname,lastname,gender,birthmonth,birthday,birthyear,course,phonenumber,carrier
2670,name2671,lastname2671,Male,1,15,98,CTM,9185559070,Smart
2671,name2672,lastname2672,Male,5,6,98,CTM,9277631636,Globe
2672,name2673,lastname2673,Male,6,27,98,CTM,9172756658,Globe
2673,name2674,lastname2674,Male,3,8,01,MGT,9177313274,Globe
2674,name2675,lastname2675,Female,9,23,99,MGT,9171703005,Globe
2675,name2676,lastname2676,Male,8,25,99,MGT,9278134925,Globe
2676,name2677,lastname2677,Male,7,18,99,LM,9171305809,Globe
2677,name2678,lastname2678,Female,7,27,00,MGT,9271634869,Globe
2678,name2679,lastname2679,Female,5,23,97,MGT,9188481893,Smart
2679,name2680,lastname2680,Male,12,14,99,ME,9271157726,Globe
2680,name2681,lastname2681,Female,9,12,99,ME,9175728068,Globe
2681,name2682,lastname2682,Male,11,8,00,ITE,9273841647,Globe
2682,name2683,lastname2683,Male,9,9,00,ME,9185363717,Smart
2683,name2684,lastname2684,Male,12,15,98,CTM,9275408705,Globe
2684,name2685,lastname2685,Female,6,11,97,LM,9174396195,Globe
2685,name2686,lastname2686,Female,12,18,98,ME,9276705740,Globe
2686,name2687,lastname2687,Male,3,20,99,ITE,9182455369,Smart
2687,name2688,lastname2688,Male,7,7,97,MGT,9187043039,Smart
2688,name2689,lastname2689,Female,3,21,99,CTM,9273461462,Globe
2689,name2690,lastname2690,Male,8,16,99,ME,9179198868,Globe
2690,name2691,lastname2691,Male,3,16,00,ME,9277903075,Globe
2691,name2692,lastname2692,Male,7,11,98,MGT,9271057640,Globe
2692,name2693,lastname2693,Male,8,6,99,LM,9274952855,Globe
2693,name2694,lastname2694,Female,11,18,99,ITE,9187772993,Smart
2694,name2695,lastname2695,Male,9,6,00,LM,9185927760,Smart
2695,name2696,lastname2696,Male,5,11,97,ITE,9275269917,Globe
2696,name2697,lastname2697,Female,1,1,01,CTM,9171686101,Globe
2697,name2698,lastname2698,Male,10,3,99,ITE,9179022249,Globe
2698,name2699,lastname2699,Female,3,17,97,ITE,9185466362,Smart
2699,name2700,lastname2700,Female,1,16,97,CTM,9278994910,Globe
2700,name2701,lastname2701,Male,5,26,98,ME,9186311730,Smart
2701,name2702,lastname2702,Male,4,24,97,LM,9271268003,Globe
2702,name2703,lastname2703,Male,6,27,01,CTM,9271891936,Globe
2703,name2704,lastname2704,Female,1,20,99,CTM,9277947557,Globe
2704,name2705,lastname2705,Female,6,17,97,CTM,9275068327,Globe
2705,name2706,lastname2706,Female,11,24,99,LM,9279809974,Globe
2706,name2707,lastname2707,Male,2,2,01,ITE,9175147049,Globe
2707,name2708,lastname2708,Female,4,1,97,ME,9177976642,Globe
2708,name2709,lastname2709,Female,8,23,00,LM,9185176058,Smart
2709,name2710,lastname2710,Female,5,11,01,ITE,9184362312,Smart
2710,name2711,lastname2711,Female,4,17,00,ME,9173737451,Globe
2711,name2712,lastname2712,Female,7,23,99,ME,9172479027,Globe
2712,name2713,lastname2713,Female,3,11,98,LM,9171321074,Globe
2713,name2714,lastname2714,Female,11,16,99,CTM,9175067963,Globe
2714,name2715,lastname2715,Female,7,12,98,ITE,9277112332,Globe
2715,name2716,lastname2716,Male,1,21,01,CTM,9186936829,Smart
2716,name2717,lastname2717,Male,4,7,97,LM,9272327777,Globe
2717,name2718,lastname2718,Male,1,14,99,CTM,9178116162,Globe
2718,name2719,lastname2719,Female,1,13,98,CTM,9274303410,Globe
2719,name2720,lastname2720,Male,1,14,00,ITE,9177688378,Globe
2720,name2721,lastname2721,Male,11,22,01,MGT,9274266313,Globe
2721,name2722,lastname2722,Female,9,14,97,MGT,9183224902,Smart
2722,name2723,lastname2723,Female,12,17,98,ITE,9183171556,Smart
2723,name2724,lastname2724,Female,1,20,97,ME,9187759777,Smart
2724,name2725,lastname2725,Female,8,10,97,LM,9179569599,Globe
2725,name2726,lastname2726,Male,6,2,97,MGT,9274438591,Globe
2726,name2727,lastname2727,Male,5,25,98,LM,9188736429,Smart
2727,name2728,lastname2728,Female,1,2,97,CTM,9189827938,Smart
2728,name2729,lastname2729,Male,3,5,98,CTM,9189222173,Smart
2729,name2730,lastname2730,Male,5,13,97,LM,9271162793,Globe
2730,name2731,lastname2731,Female,10,25,97,CTM,9177188274,Globe
2731,name2732,lastname2732,Female,7,20,97,LM,9181647973,Smart
2732,name2733,lastname2733,Male,12,26,99,MGT,9274654361,Globe
2733,name2734,lastname2734,Female,7,14,00,ITE,9187025168,Smart
2734,name2735,lastname2735,Male,6,4,97,ITE,9188288427,Smart
2735,name2736,lastname2736,Female,8,23,01,ME,9279717453,Globe
2736,name2737,lastname2737,Female,8,1,99,ITE,9275029852,Globe
2737,name2738,lastname2738,Female,8,15,99,MGT,9279863332,Globe
2738,name2739,lastname2739,Female,10,7,98,LM,9175087141,Globe
2739,name2740,lastname2740,Male,2,20,97,ITE,9184959723,Smart
2740,name2741,lastname2741,Male,12,16,97,ME,9185844013,Smart
2741,name2742,lastname2742,Male,11,24,98,ITE,9174451743,Globe
2742,name2743,lastname2743,Female,11,2,97,CTM,9274257150,Globe
2743,name2744,lastname2744,Female,12,27,99,MGT,9276603770,Globe
2744,name2745,lastname2745,Female,8,18,99,ME,9183117239,Smart
2745,name2746,lastname2746,Female,8,14,00,MGT,9178649783,Globe
2746,name2747,lastname2747,Male,7,12,97,MGT,9175471040,Globe
2747,name2748,lastname2748,Male,11,27,97,CTM,9189256259,Smart
2748,name2749,lastname2749,Female,5,11,97,MGT,9273936987,Globe
2749,name2750,lastname2750,Female,5,22,99,MGT,9177459229,Globe
2750,name2751,lastname2751,Female,6,26,97,CTM,9186356588,Smart
2751,name2752,lastname2752,Female,3,21,97,CTM,9186126400,Smart
2752,name2753,lastname2753,Male,5,26,01,ME,9182287551,Smart
2753,name2754,lastname2754,Female,1,2,97,ITE,9177242365,Globe
2754,name2755,lastname2755,Female,9,28,99,LM,9185506867,Smart
2755,name2756,lastname2756,Female,10,5,01,ITE,9172035605,Globe
2756,name2757,lastname2757,Male,2,22,99,ITE,9177892740,Globe
2757,name2758,lastname2758,Female,4,9,98,CTM,9172432739,Globe
2758,name2759,lastname2759,Male,1,3,97,CTM,9188661533,Smart
2759,name2760,lastname2760,Male,5,2,00,ITE,9273194713,Globe
2760,name2761,lastname2761,Female,1,11,99,LM,9274922596,Globe
2761,name2762,lastname2762,Male,2,8,01,ME,9188697217,Smart
2762,name2763,lastname2763,Female,12,21,99,ME,9279403422,Globe
2763,name2764,lastname2764,Male,1,5,97,MGT,9183165526,Smart
2764,name2765,lastname2765,Male,9,5,99,LM,9278287422,Globe
2765,name2766,lastname2766,Female,5,2,98,LM,9179959584,Globe
2766,name2767,lastname2767,Male,11,6,98,MGT,9272802313,Globe
2767,name2768,lastname2768,Female,12,26,97,ME,9279695303,Globe
2768,name2769,lastname2769,Female,6,28,01,MGT,9171889608,Globe
2769,name2770,lastname2770,Female,10,4,00,ME,9184777221,Smart
2770,name2771,lastname2771,Male,7,14,01,CTM,9179831041,Globe
2771,name2772,lastname2772,Male,7,19,97,CTM,9272961922,Globe
2772,name2773,lastname2773,Male,9,9,99,LM,9278138305,Globe
2773,name2774,lastname2774,Female,6,25,97,ME,9179173265,Globe
2774,name2775,lastname2775,Female,1,3,01,ME,9172687940,Globe
2775,name2776,lastname2776,Male,3,9,01,ME,9185114076,Smart
2776,name2777,lastname2777,Female,9,15,99,MGT,9278686320,Globe
2777,name2778,lastname2778,Male,7,20,97,LM,9186056955,Smart
2778,name2779,lastname2779,Male,3,22,97,CTM,9275811353,Globe
2779,name2780,lastname2780,Female,9,21,99,MGT,9182985914,Smart
2780,name2781,lastname2781,Female,1,2,97,MGT,9277172345,Globe
2781,name2782,lastname2782,Female,7,8,00,ME,9278673896,Globe
2782,name2783,lastname2783,Female,9,1,97,ME,9182395923,Smart
2783,name2784,lastname2784,Male,2,7,99,ME,9188524862,Smart
2784,name2785,lastname2785,Female,7,18,99,LM,9189183415,Smart
2785,name2786,lastname2786,Female,3,15,99,ITE,9279963240,Globe
2786,name2787,lastname2787,Male,4,13,99,ITE,9179961035,Globe
2787,name2788,lastname2788,Female,7,9,98,ME,9178864199,Globe
2788,name2789,lastname2789,Male,4,1,00,CTM,9271197616,Globe
2789,name2790,lastname2790,Female,12,7,97,ME,9273366772,Globe
2790,name2791,lastname2791,Female,2,10,99,MGT,9178614046,Globe
2791,name2792,lastname2792,Female,12,1,00,ITE,9276618965,Globe
2792,name2793,lastname2793,Male,1,23,98,MGT,9189962726,Smart
2793,name2794,lastname2794,Female,9,21,97,LM,9188861969,Smart
2794,name2795,lastname2795,Female,11,25,01,ME,9275024847,Globe
2795,name2796,lastname2796,Female,11,8,99,ME,9182093758,Smart
2796,name2797,lastname2797,Male,11,23,97,MGT,9185382389,Smart
2797,name2798,lastname2798,Male,3,7,97,ITE,9175754679,Globe
2798,name2799,lastname2799,Male,8,4,98,ME,9277461513,Globe
2799,name2800,lastname2800,Male,2,11,99,ITE,9174488596,Globe
2800,name2801,lastname2801,Female,2,3,97,ME,9189705996,Smart
2801,name2802,lastname2802,Male,3,10,98,LM,9178916476,Globe
2802,name2803,lastname2803,Female,5,8,01,CTM,9175701274,Globe
2803,name2804,lastname2804,Female,12,8,97,MGT,9271872504,Globe
2804,name2805,lastname2805,Female,5,1,98,CTM,9174003946,Globe
2805,name2806,lastname2806,Female,12,23,97,CTM,9175633847,Globe
2806,name2807,lastname2807,Female,2,10,01,ME,9273833462,Globe
2807,name2808,lastname2808,Female,8,12,01,LM,9184468356,Smart
2808,name2809,lastname2809,Female,1,21,99,CTM,9186861049,Smart
2809,name2810,lastname2810,Female,2,19,00,ME,9178715040,Globe
2810,name2811,lastname2811,Female,1,5,99,LM,9275766610,Globe
2811,name2812,lastname2812,Female,4,10,00,MGT,9185743461,Smart
2812,name2813,lastname2813,Female,11,23,99,LM,9175773447,Globe
2813,name2814,lastname2814,Male,11,1,98,ITE,9185764164,Smart
2814,name2815,lastname2815,Male,3,8,97,MGT,9271804102,Globe
2815,name2816,lastname2816,Female,10,11,01,LM,9171004536,Globe
2816,name2817,lastname2817,Female,10,1,01,MGT,9187451327,Smart
2817,name2818,lastname2818,Female,11,3,97,CTM,9187437191,Smart
2818,name2819,lastname2819,Female,6,11,98,ME,9276898629,Globe
2819,name2820,lastname2820,Female,7,11,01,ME,9274109791,Globe
2820,name2821,lastname2821,Male,7,10,97,LM,9278528062,Globe
2821,name2822,lastname2822,Female,5,15,99,ITE,9175335212,Globe
2822,name2823,lastname2823,Male,11,5,99,MGT,9271687146,Globe
2823,name2824,lastname2824,Female,7,21,98,LM,9272325900,Globe
2824,name2825,lastname2825,Female,1,5,99,LM,9177484490,Globe
2825,name2826,lastname2826,Male,2,26,97,CTM,9183306231,Smart
2826,name2827,lastname2827,Male,11,20,99,CTM,9182089805,Smart
2827,name2828,lastname2828,Female,6,19,98,CTM,9172447947,Globe
2828,name2829,lastname2829,Male,3,28,99,LM,9181907406,Smart
2829,name2830,lastname2830,Female,8,9,00,ITE,9187011694,Smart
2830,name2831,lastname2831,Female,6,20,99,MGT,9179553093,Globe
2831,name2832,lastname2832,Female,12,4,98,ITE,9173452096,Globe
2832,name2833,lastname2833,Female,8,26,01,LM,9278603678,Globe
2833,name2834,lastname2834,Male,8,23,97,ITE,9171055440,Globe
2834,name2835,lastname2835,Male,6,22,97,ITE,9179418367,Globe
2835,name2836,lastname2836,Male,9,15,00,LM,9189754150,Smart
2836,name2837,lastname2837,Female,9,4,97,CTM,9184911922,Smart
2837,name2838,lastname2838,Female,9,24,97,MGT,9185708967,Smart
2838,name2839,lastname2839,Male,11,20,97,CTM,9274939044,Globe
2839,name2840,lastname2840,Female,6,15,97,CTM,9274758594,Globe
2840,name2841,lastname2841,Female,4,18,99,ITE,9279894671,Globe
2841,name2842,lastname2842,Female,5,13,01,ME,9176716868,Globe
2842,name2843,lastname2843,Female,6,4,01,MGT,9171238174,Globe
2843,name2844,lastname2844,Male,11,24,01,ME,9188046501,Smart
2844,name2845,lastname2845,Female,2,4,98,CTM,9184918223,Smart
2845,name2846,lastname2846,Female,4,10,99,ME,9177282546,Globe
2846,name2847,lastname2847,Female,12,12,99,LM,9182325516,Smart
2847,name2848,lastname2848,Male,4,26,97,MGT,9271023450,Globe
2848,name2849,lastname2849,Female,3,7,98,CTM,9276082859,Globe
2849,name2850,lastname2850,Female,7,8,99,LM,9186504008,Smart
2850,name2851,lastname2851,Male,9,16,97,LM,9276195428,Globe
2851,name2852,lastname2852,Female,10,16,98,CTM,9183222888,Smart
2852,name2853,lastname2853,Male,3,9,97,ME,9174499502,Globe
2853,name2854,lastname2854,Female,10,2,97,MGT,9179444113,Globe
2854,name2855,lastname2855,Female,3,25,99,LM,9175865535,Globe
2855,name2856,lastname2856,Male,8,28,98,CTM,9189808394,Smart
2856,name2857,lastname2857,Male,7,20,98,LM,9176481354,Globe
2857,name2858,lastname2858,Female,9,10,01,LM,9187186092,Smart
2858,name2859,lastname2859,Female,2,10,98,CTM,9187617692,Smart
2859,name2860,lastname2860,Male,4,13,97,ME,9188196085,Smart
2860,name2861,lastname2861,Female,10,25,01,ME,9278266476,Globe
2861,name2862,lastname2862,Male,8,18,01,MGT,9279253212,Globe
2862,name2863,lastname2863,Female,6,21,97,MGT,9185656170,Smart
2863,name2864,lastname2864,Male,3,15,00,LM,9277179379,Globe
2864,name2865,lastname2865,Female,7,4,01,LM,9175958698,Globe
2865,name2866,lastname2866,Female,7,6,98,MGT,9173892240,Globe
2866,name2867,lastname2867,Female,11,24,00,MGT,9273074144,Globe
2867,name2868,lastname2868,Female,7,1,97,ITE,9277798291,Globe
2868,name2869,lastname2869,Male,11,21,00,MGT,9185359790,Smart
2869,name2870,lastname2870,Female,12,11,00,ME,9272346195,Globe
2870,name2871,lastname2871,Female,8,25,97,ME,9277234275,Globe
2871,name2872,lastname2872,Female,9,27,01,ITE,9271379543,Globe
2872,name2873,lastname2873,Male,3,10,98,MGT,9171134614,Globe
2873,name2874,lastname2874,Female,1,5,97,CTM,9277393278,Globe
2874,name2875,lastname2875,Male,8,10,98,ITE,9178201797,Globe
2875,name2876,lastname2876,Male,2,11,99,LM,9173693835,Globe
2876,name2877,lastname2877,Female,7,1,97,CTM,9276106781,Globe
2877,name2878,lastname2878,Male,3,28,97,ME,9177932792,Globe
2878,name2879,lastname2879,Male,4,24,98,ME,9273967121,Globe
2879,name2880,lastname2880,Male,2,17,99,ME,9172572375,Globe
2880,name2881,lastname2881,Male,3,9,98,CTM,9177669207,Globe
2881,name2882,lastname2882,Male,5,21,98,MGT,9185504672,Smart
2882,name2883,lastname2883,Female,8,6,97,CTM,9275843862,Globe
2883,name2884,lastname2884,Male,10,21,00,CTM,9272509158,Globe
2884,name2885,lastname2885,Male,12,15,97,ITE,9271649265,Globe
2885,name2886,lastname2886,Male,1,8,98,ITE,9188786978,Smart
2886,name2887,lastname2887,Male,6,4,98,CTM,9273298355,Globe
2887,name2888,lastname2888,Female,7,13,99,MGT,9187718854,Smart
2888,name2889,lastname2889,Male,6,23,99,CTM,9181517927,Smart
2889,name2890,lastname2890,Male,12,11,00,MGT,9277713339,Globe
2890,name2891,lastname2891,Male,3,21,98,MGT,9274462333,Globe
2891,name2892,lastname2892,Female,2,23,99,CTM,9183733234,Smart
2892,name2893,lastname2893,Female,1,18,97,ME,9173283871,Globe
2893,name2894,lastname2894,Male,11,2,99,CTM,9175766693,Globe
2894,name2895,lastname2895,Female,3,5,97,MGT,9173361035,Globe
2895,name2896,lastname2896,Female,8,1,97,LM,9177401751,Globe
2896,name2897,lastname2897,Female,7,23,99,LM,9172113662,Globe
2897,name2898,lastname2898,Male,12,13,99,ME,9179093290,Globe
2898,name2899,lastname2899,Male,10,27,99,MGT,9174648422,Globe
2899,name2900,lastname2900,Female,8,28,01,ME,9279014834,Globe
2900,name2901,lastname2901,Female,12,16,98,MGT,9274345932,Globe
2901,name2902,lastname2902,Female,2,10,99,MGT,9175051081,Globe
2902,name2903,lastname2903,Male,11,19,99,CTM,9274879324,Globe
2903,name2904,lastname2904,Male,12,15,99,ME,9176457354,Globe
2904,name2905,lastname2905,Male,8,8,99,ME,9174035790,Globe
2905,name2906,lastname2906,Male,10,21,01,CTM,9178492969,Globe
2906,name2907,lastname2907,Male,1,15,99,CTM,9172789927,Globe
2907,name2908,lastname2908,Male,4,21,99,ITE,9182033834,Smart
2908,name2909,lastname2909,Female,1,10,00,LM,9278319506,Globe
2909,name2910,lastname2910,Female,4,21,99,ITE,9276755209,Globe
2910,name2911,lastname2911,Female,4,13,01,LM,9186326112,Smart
2911,name2912,lastname2912,Female,12,14,98,CTM,9271753974,Globe
2912,name2913,lastname2913,Female,8,10,97,LM,9189387854,Smart
2913,name2914,lastname2914,Male,8,13,98,ITE,9171108760,Globe
2914,name2915,lastname2915,Male,6,13,00,ME,9187197998,Smart
2915,name2916,lastname2916,Male,11,15,97,ITE,9185511832,Smart
2916,name2917,lastname2917,Female,5,11,97,ME,9275868856,Globe
2917,name2918,lastname2918,Male,2,20,97,ME,9184086173,Smart
2918,name2919,lastname2919,Female,5,27,00,ITE,9175186164,Globe
2919,name2920,lastname2920,Male,8,11,01,ITE,9278444070,Globe
2920,name2921,lastname2921,Female,6,2,98,ME,9184969366,Smart
2921,name2922,lastname2922,Female,9,8,97,LM,9272072739,Globe
2922,name2923,lastname2923,Female,7,17,99,ME,9272005044,Globe
2923,name2924,lastname2924,Male,11,15,97,LM,9186006400,Smart
2924,name2925,lastname2925,Male,1,25,01,LM,9276166818,Globe
2925,name2926,lastname2926,Female,4,23,99,CTM,9276079838,Globe
2926,name2927,lastname2927,Male,5,12,99,ME,9172136738,Globe
2927,name2928,lastname2928,Female,10,20,01,LM,9186306211,Smart
2928,name2929,lastname2929,Female,3,5,00,MGT,9278894235,Globe
2929,name2930,lastname2930,Female,9,8,99,MGT,9273348473,Globe
2930,name2931,lastname2931,Female,4,10,99,ME,9174979173,Globe
2931,name2932,lastname2932,Female,9,13,97,LM,9185889792,Smart
2932,name2933,lastname2933,Female,3,4,97,LM,9176071318,Globe
2933,name2934,lastname2934,Female,8,1,97,CTM,9182435342,Smart
2934,name2935,lastname2935,Male,11,3,99,LM,9173769934,Globe
2935,name2936,lastname2936,Male,12,11,00,CTM,9178832016,Globe
2936,name2937,lastname2937,Male,7,18,97,ITE,9272201469,Globe
2937,name2938,lastname2938,Male,2,25,98,MGT,9271837625,Globe
2938,name2939,lastname2939,Female,8,8,97,ME,9279991860,Globe
2939,name2940,lastname2940,Male,5,13,01,ME,9185156660,Smart
2940,name2941,lastname2941,Male,11,26,99,LM,9189334042,Smart
2941,name2942,lastname2942,Male,11,21,99,ME,9272421430,Globe
2942,name2943,lastname2943,Female,11,26,97,MGT,9189531400,Smart
2943,name2944,lastname2944,Female,4,11,99,MGT,9172015511,Globe
2944,name2945,lastname2945,Male,2,6,98,LM,9176902809,Globe
2945,name2946,lastname2946,Male,5,17,98,MGT,9188246903,Smart
2946,name2947,lastname2947,Male,12,7,98,CTM,9172518196,Globe
2947,name2948,lastname2948,Male,6,22,97,ME,9188586448,Smart
2948,name2949,lastname2949,Male,6,14,99,ITE,9276167442,Globe
2949,name2950,lastname2950,Female,8,8,01,ITE,9184574475,Smart
2950,name2951,lastname2951,Female,7,25,00,LM,9276912890,Globe
2951,name2952,lastname2952,Male,3,22,98,CTM,9275303887,Globe
2952,name2953,lastname2953,Male,5,19,99,ME,9175095896,Globe
2953,name2954,lastname2954,Male,12,27,98,MGT,9184798551,Smart
2954,name2955,lastname2955,Female,6,18,97,CTM,9277359649,Globe
2955,name2956,lastname2956,Female,12,28,98,LM,9274078980,Globe
2956,name2957,lastname2957,Female,10,6,97,MGT,9275919484,Globe
2957,name2958,lastname2958,Female,7,13,01,LM,9183391304,Smart
2958,name2959,lastname2959,Female,1,23,01,CTM,9171477813,Globe
2959,name2960,lastname2960,Male,3,4,98,ITE,9186405522,Smart
2960,name2961,lastname2961,Female,10,19,98,MGT,9171845409,Globe
2961,name2962,lastname2962,Male,2,21,97,ITE,9175255575,Globe
2962,name2963,lastname2963,Male,8,20,00,ME,9279435121,Globe
2963,name2964,lastname2964,Female,8,11,99,ITE,9187334007,Smart
2964,name2965,lastname2965,Male,2,26,00,ITE,9275872779,Globe
2965,name2966,lastname2966,Female,9,20,99,ITE,9185533288,Smart
2966,name2967,lastname2967,Female,7,9,01,MGT,9172262041,Globe
2967,name2968,lastname2968,Female,3,28,97,ITE,9175022510,Globe
2968,name2969,lastname2969,Female,10,21,97,MGT,9183564875,Smart
2969,name2970,lastname2970,Male,9,26,99,CTM,9279659252,Globe
2970,name2971,lastname2971,Female,2,25,97,MGT,9186797197,Smart
2971,name2972,lastname2972,Male,5,14,98,ME,9175807169,Globe
2972,name2973,lastname2973,Female,10,9,99,LM,9177966903,Globe
2973,name2974,lastname2974,Female,8,12,99,ITE,9178503525,Globe
2974,name2975,lastname2975,Female,11,18,97,LM,9275701807,Globe
2975,name2976,lastname2976,Female,7,24,98,ITE,9279423786,Globe
2976,name2977,lastname2977,Female,5,26,98,ME,9186589148,Smart
2977,name2978,lastname2978,Female,10,26,99,ITE,9181532402,Smart
2978,name2979,lastname2979,Male,2,13,97,CTM,9183605113,Smart
2979,name2980,lastname2980,Male,7,3,99,LM,9186346229,Smart
2980,name2981,lastname2981,Female,2,17,98,ITE,9273931660,Globe
2981,name2982,lastname2982,Male,3,28,00,ITE,9276423573,Globe
2982,name2983,lastname2983,Male,12,3,98,CTM,9181065583,Smart
2983,name2984,lastname2984,Male,11,13,00,MGT,9176122550,Globe
2984,name2985,lastname2985,Female,2,23,99,MGT,9271083318,Globe
2985,name2986,lastname2986,Female,3,2,99,ITE,9276224725,Globe
2986,name2987,lastname2987,Female,10,6,97,ITE,9182895164,Smart
2987,name2988,lastname2988,Female,2,20,97,MGT,9279842369,Globe
2988,name2989,lastname2989,Male,1,17,99,ME,9279099560,Globe
2989,name2990,lastname2990,Female,7,14,97,MGT,9273509410,Globe
2990,name2991,lastname2991,Female,7,27,00,ITE,9189526706,Smart
2991,name2992,lastname2992,Male,3,26,99,ITE,9179269403,Globe
2992,name2993,lastname2993,Female,4,1,00,ME,9173138195,Globe
2993,name2994,lastname2994,Male,4,10,99,CTM,9177841180,Globe
2994,name2995,lastname2995,Male,5,21,97,CTM,9278275389,Globe
2995,name2996,lastname2996,Female,3,28,97,CTM,9177955051,Globe
2996,name2997,lastname2997,Male,5,19,98,LM,9174453378,Globe
2997,name2998,lastname2998,Female,7,3,98,ITE,9171545694,Globe
